source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_data\Kermit\IMGP0811.JPG,belly\Kermit\IMGP0811.JPG,yolo(conf=0.41),0.408,294,249,987,1598,259,182,1022,1665
penguins_data\Kermit\IMGP0812.JPG,belly\Kermit\IMGP0812.JPG,yolo(conf=0.39),0.385,337,208,978,1498,305,144,1010,1562
penguins_data\Kermit\IMGP0813.JPG,belly\Kermit\IMGP0813.JPG,yolo(conf=0.51),0.507,491,859,1140,2230,459,790,1172,2299
penguins_data\Kermit\IMGP0814.JPG,belly\Kermit\IMGP0814.JPG,yolo(conf=0.38),0.381,791,853,1624,2625,749,764,1666,2714
penguins_data\Kermit\IMGP0815.JPG,belly\Kermit\IMGP0815.JPG,no_detection_fallback,0.000,,,,,111,554,1002,1772
penguins_data\Kermit\IMGP0816.JPG,belly\Kermit\IMGP0816.JPG,no_detection_fallback,0.000,,,,,109,509,988,1629
penguins_data\Kermit\IMGP0817.JPG,belly\Kermit\IMGP0817.JPG,yolo(conf=0.63),0.629,327,508,896,1669,299,450,924,1727
penguins_data\Kermit\Kermit1.jpg,belly\Kermit\Kermit1.jpg,yolo(conf=0.68),0.683,366,547,878,1327,340,508,904,1366
penguins_data\Kermit\Kermit10.jpg,belly\Kermit\Kermit10.jpg,yolo(conf=0.84),0.843,343,517,850,1285,318,479,875,1323
penguins_data\Kermit\Kermit11.jpg,belly\Kermit\Kermit11.jpg,yolo(conf=0.92),0.924,182,409,860,1252,148,367,894,1294
penguins_data\Kermit\Kermit2.jpg,belly\Kermit\Kermit2.jpg,yolo(conf=0.64),0.641,127,127,251,399,121,113,254,413
penguins_data\Kermit\Kermit3.jpg,belly\Kermit\Kermit3.jpg,yolo(conf=0.85),0.848,157,334,536,915,138,305,555,944
penguins_data\Kermit\Kermit4.jpg,belly\Kermit\Kermit4.jpg,yolo(conf=0.85),0.845,300,400,703,1112,280,364,723,1148
penguins_data\Kermit\Kermit5.jpg,belly\Kermit\Kermit5.jpg,yolo(conf=0.70),0.697,250,381,503,935,237,353,516,963
penguins_data\Kermit\Kermit6.jpg,belly\Kermit\Kermit6.jpg,yolo(conf=0.83),0.831,314,586,879,1537,286,538,907,1585
penguins_data\Kermit\Kermit7.jpg,belly\Kermit\Kermit7.jpg,yolo(conf=0.59),0.592,135,298,544,927,115,267,564,958
penguins_data\Kermit\Kermit8.jpg,belly\Kermit\Kermit8.jpg,yolo(conf=0.75),0.746,90,336,488,1010,70,302,508,1044
penguins_data\Kermit\Kermit9.jpg,belly\Kermit\Kermit9.jpg,yolo(conf=0.67),0.675,74,249,327,764,61,223,340,790
penguins_data\Lannister\DSC_2402.jpeg,belly\Lannister\DSC_2402.jpeg,no_detection_fallback,0.000,,,,,158,671,1430,2147
penguins_data\Lannister\DSC_2403.jpeg,belly\Lannister\DSC_2403.jpeg,yolo(conf=0.48),0.482,121,700,951,2335,79,618,993,2417
penguins_data\Lannister\DSC_2404.jpeg,belly\Lannister\DSC_2404.jpeg,yolo(conf=0.50),0.502,231,651,1297,2832,178,542,1350,2847
penguins_data\Lannister\DSC_2405.jpeg,belly\Lannister\DSC_2405.jpeg,no_detection_fallback,0.000,,,,,199,700,1799,2240
penguins_data\Lannister\DSC_2474.jpeg,belly\Lannister\DSC_2474.jpeg,yolo(conf=0.53),0.532,568,705,1419,2176,525,631,1462,2250
penguins_data\Lannister\DSC_2475.jpeg,belly\Lannister\DSC_2475.jpeg,yolo(conf=0.53),0.527,668,802,1533,2553,625,714,1576,2641
penguins_data\Lannister\DSC_2476.jpeg,belly\Lannister\DSC_2476.jpeg,yolo(conf=0.35),0.352,666,1051,1618,2845,618,961,1666,2845
penguins_data\Lannister\DSC_2477.jpeg,belly\Lannister\DSC_2477.jpeg,no_detection_fallback,0.000,,,,,205,709,1851,2271
penguins_data\Lannister\DSC_2516.jpeg,belly\Lannister\DSC_2516.jpeg,yolo(conf=0.40),0.398,586,214,1825,2047,524,122,1844,2139
penguins_data\Lannister\DSC_2517.jpeg,belly\Lannister\DSC_2517.jpeg,yolo(conf=0.47),0.467,905,230,1948,2155,853,134,2000,2251
penguins_data\Lannister\IMG_1058_box1.jpg,belly\Lannister\IMG_1058_box1.jpg,yolo(conf=0.66),0.664,231,220,580,876,214,187,597,909
penguins_data\Lannister\IMG_1616_box1.jpg,belly\Lannister\IMG_1616_box1.jpg,yolo(conf=0.76),0.759,154,216,467,658,138,194,483,680
penguins_data\Lannister\Lannister 1.jpg,belly\Lannister\Lannister 1.jpg,yolo(conf=0.89),0.887,143,217,351,503,133,203,361,517
penguins_data\Lannister\Lannister 10.jpg,belly\Lannister\Lannister 10.jpg,yolo(conf=0.79),0.791,309,628,727,1083,288,605,748,1106
penguins_data\Lannister\Lannister 11.jpg,belly\Lannister\Lannister 11.jpg,yolo(conf=0.71),0.706,391,532,748,1011,373,508,766,1035
penguins_data\Lannister\Lannister 12.jpg,belly\Lannister\Lannister 12.jpg,no_detection_fallback,0.000,,,,,112,373,1008,1194
penguins_data\Lannister\Lannister 13.jpg,belly\Lannister\Lannister 13.jpg,yolo(conf=0.46),0.464,291,596,690,1110,271,570,710,1136
penguins_data\Lannister\Lannister 14.jpg,belly\Lannister\Lannister 14.jpg,yolo(conf=0.72),0.723,229,474,776,1154,202,440,803,1188
penguins_data\Lannister\Lannister 2.jpg,belly\Lannister\Lannister 2.jpg,yolo(conf=0.81),0.806,220,339,627,906,200,311,647,934
penguins_data\Lannister\Lannister 3.jpg,belly\Lannister\Lannister 3.jpg,yolo(conf=0.87),0.868,128,273,432,681,113,253,447,701
penguins_data\Lannister\Lannister 4.jpg,belly\Lannister\Lannister 4.jpg,yolo(conf=0.50),0.502,199,351,520,992,183,319,536,1024
penguins_data\Lannister\Lannister 5.jpg,belly\Lannister\Lannister 5.jpg,yolo(conf=0.63),0.627,190,368,602,843,169,344,623,867
penguins_data\Lannister\Lannister 6.jpg,belly\Lannister\Lannister 6.jpg,no_detection_fallback,0.000,,,,,66,290,601,930
penguins_data\Lannister\Lannister 7.jpg,belly\Lannister\Lannister 7.jpg,yolo(conf=0.53),0.534,303,601,816,1166,277,573,842,1194
penguins_data\Lannister\Lannister 8.jpg,belly\Lannister\Lannister 8.jpg,yolo(conf=0.75),0.749,149,565,814,1136,116,536,847,1165
penguins_data\Lannister\Lannister 9.jpg,belly\Lannister\Lannister 9.jpg,no_detection_fallback,0.000,,,,,112,373,1008,1194
penguins_data\Lars\DSC_2710.jpeg,belly\Lars\DSC_2710.jpeg,yolo(conf=0.71),0.711,195,510,749,1445,167,463,777,1492
penguins_data\Lars\DSC_2711.jpeg,belly\Lars\DSC_2711.jpeg,yolo(conf=0.68),0.680,220,454,726,1305,195,411,751,1348
penguins_data\Lars\DSC_2712.jpeg,belly\Lars\DSC_2712.jpeg,yolo(conf=0.70),0.702,188,463,733,1322,161,420,760,1365
penguins_data\Lars\Lars1.jpg,belly\Lars\Lars1.jpg,yolo(conf=0.87),0.868,299,647,780,1363,275,611,804,1399
penguins_data\Lars\Lars2.jpg,belly\Lars\Lars2.jpg,yolo(conf=0.89),0.887,137,376,407,794,123,355,421,815
penguins_data\Lars\Lars3.jpg,belly\Lars\Lars3.jpg,yolo(conf=0.91),0.909,93,178,260,426,85,166,268,438
penguins_data\Lars\Lars4.jpg,belly\Lars\Lars4.jpg,yolo(conf=0.70),0.699,248,538,604,1143,230,508,622,1173
penguins_data\Lars\Lars5.jpg,belly\Lars\Lars5.jpg,yolo(conf=0.50),0.500,232,575,665,1063,210,551,687,1087
penguins_data\Laura\IMGP0442.JPG,belly\Laura\IMGP0442.JPG,yolo(conf=0.78),0.783,415,529,1028,1664,384,472,1028,1721
penguins_data\Laura\IMGP0443.JPG,belly\Laura\IMGP0443.JPG,yolo(conf=0.55),0.546,408,110,1100,1199,373,56,1135,1253
penguins_data\Laura\IMGP0444.JPG,belly\Laura\IMGP0444.JPG,yolo(conf=0.65),0.653,293,582,1042,1833,256,519,1042,1896
penguins_data\Laura\IMGP0445.JPG,belly\Laura\IMGP0445.JPG,yolo(conf=0.68),0.678,286,421,1038,1696,248,357,1038,1760
penguins_data\Laura\IMGP0446.JPG,belly\Laura\IMGP0446.JPG,yolo(conf=0.68),0.678,104,283,658,1020,76,246,686,1057
penguins_data\Laura\IMGP0447.JPG,belly\Laura\IMGP0447.JPG,yolo(conf=0.52),0.524,173,169,671,963,148,129,696,1003
penguins_data\Laura\IMGP0448.JPG,belly\Laura\IMGP0448.JPG,yolo(conf=0.70),0.703,155,282,684,1080,129,242,710,1120
penguins_data\Laura\IMGP0449.JPG,belly\Laura\IMGP0449.JPG,yolo(conf=0.85),0.852,138,596,783,1565,106,548,815,1613
penguins_data\Laura\IMGP0450.JPG,belly\Laura\IMGP0450.JPG,yolo(conf=0.71),0.709,258,569,1062,1520,218,521,1062,1568
penguins_data\Laura\IMGP0451.JPG,belly\Laura\IMGP0451.JPG,yolo(conf=0.67),0.667,156,231,1001,1385,114,173,1036,1443
penguins_data\Laura\IMGP0452.JPG,belly\Laura\IMGP0452.JPG,yolo(conf=0.79),0.792,241,594,979,1799,204,534,1016,1859
penguins_data\Laura\IMGP0453.JPG,belly\Laura\IMGP0453.JPG,yolo(conf=0.75),0.748,271,474,1002,1736,234,411,1002,1799
penguins_data\Laura\IMGP0454.JPG,belly\Laura\IMGP0454.JPG,yolo(conf=0.81),0.810,196,472,908,1673,160,412,908,1733
penguins_data\Laura\IMGP0488.JPG,belly\Laura\IMGP0488.JPG,yolo(conf=0.84),0.838,154,475,791,1295,122,434,823,1336
penguins_data\Laura\IMGP0489.JPG,belly\Laura\IMGP0489.JPG,yolo(conf=0.81),0.807,129,515,766,1582,97,462,798,1635
penguins_data\Laura\IMGP0490.JPG,belly\Laura\IMGP0490.JPG,yolo(conf=0.57),0.567,185,167,908,1461,149,102,944,1526
penguins_data\Laura\Laura1.jpg,belly\Laura\Laura1.jpg,yolo(conf=0.70),0.700,296,411,756,1043,273,379,779,1075
penguins_data\Laura\Laura2.jpg,belly\Laura\Laura2.jpg,yolo(conf=0.46),0.464,180,487,694,1172,154,453,720,1206
penguins_data\Laura\Laura3.jpg,belly\Laura\Laura3.jpg,yolo(conf=0.88),0.879,277,545,795,1203,251,512,821,1236
penguins_data\Laura\Laura4.jpg,belly\Laura\Laura4.jpg,yolo(conf=0.85),0.850,342,463,885,1202,315,426,912,1239
penguins_data\Lenny\IMG_0932_box1.jpg,belly\Lenny\IMG_0932_box1.jpg,yolo(conf=0.55),0.548,57,272,549,1112,32,230,574,1154
penguins_data\Lenny\IMG_0934_box1.jpg,belly\Lenny\IMG_0934_box1.jpg,yolo(conf=0.50),0.501,112,275,579,964,89,241,602,998
penguins_data\Lenny\IMG_0937_box1.jpg,belly\Lenny\IMG_0937_box1.jpg,yolo(conf=0.53),0.533,60,148,590,980,34,106,616,1022
penguins_data\Lenny\IMG_0955_box1.jpg,belly\Lenny\IMG_0955_box1.jpg,yolo(conf=0.48),0.478,488,348,805,819,472,324,805,843
penguins_data\Lenny\IMG_0973_box1.jpg,belly\Lenny\IMG_0973_box1.jpg,yolo(conf=0.27),0.265,51,166,314,413,38,154,327,413
penguins_data\Lenny\IMG_1083_box3.jpg,belly\Lenny\IMG_1083_box3.jpg,yolo(conf=0.41),0.411,495,409,1086,1680,465,345,1086,1744
penguins_data\Lenny\IMG_1085_box1.jpg,belly\Lenny\IMG_1085_box1.jpg,yolo(conf=0.41),0.410,139,569,891,1730,101,511,929,1788
penguins_data\Lenny\IMG_1086_box1.jpg,belly\Lenny\IMG_1086_box1.jpg,no_detection_fallback,0.000,,,,,130,503,1178,1609
penguins_data\Lenny\IMG_1087_box1.jpg,belly\Lenny\IMG_1087_box1.jpg,yolo(conf=0.49),0.492,289,423,932,1596,257,364,964,1655
penguins_data\Lenny\IMG_1089_box1.jpg,belly\Lenny\IMG_1089_box1.jpg,yolo(conf=0.43),0.433,688,315,1247,1570,660,252,1247,1633
penguins_data\Lenny\IMG_1090_box2.jpg,belly\Lenny\IMG_1090_box2.jpg,no_detection_fallback,0.000,,,,,132,414,1194,1326
penguins_data\Lenny\IMG_3118_box1.jpg,belly\Lenny\IMG_3118_box1.jpg,yolo(conf=0.30),0.298,86,206,270,679,77,182,279,703
penguins_data\Lenny\IMG_3125_box1.jpg,belly\Lenny\IMG_3125_box1.jpg,yolo(conf=0.65),0.650,6,207,309,751,0,180,324,778
penguins_data\Lenny\IMG_3127_box1.jpg,belly\Lenny\IMG_3127_box1.jpg,no_detection_fallback,0.000,,,,,57,224,521,719
penguins_data\Lenny\IMG_3150_box1.jpg,belly\Lenny\IMG_3150_box1.jpg,yolo(conf=0.50),0.504,216,330,679,905,193,301,702,914
penguins_data\Lenny\IMG_3406_box4.jpg,belly\Lenny\IMG_3406_box4.jpg,yolo(conf=0.55),0.551,64,274,489,816,43,247,489,843
penguins_data\Lenny\IMG_3407_box3.jpg,belly\Lenny\IMG_3407_box3.jpg,yolo(conf=0.66),0.659,295,380,662,1020,277,348,680,1020
penguins_data\Lenny\Lenny 1.jpg,belly\Lenny\Lenny 1.jpg,yolo(conf=0.92),0.917,189,567,702,1250,163,533,728,1284
penguins_data\Lenny\Lenny 10.jpg,belly\Lenny\Lenny 10.jpg,yolo(conf=0.95),0.945,323,577,872,1307,296,541,899,1343
penguins_data\Lenny\Lenny 2.jpg,belly\Lenny\Lenny 2.jpg,yolo(conf=0.84),0.836,446,782,993,1363,419,753,1020,1392
penguins_data\Lenny\Lenny 3.jpg,belly\Lenny\Lenny 3.jpg,yolo(conf=0.86),0.858,357,912,960,1720,327,872,990,1728
penguins_data\Lenny\Lenny 4.jpg,belly\Lenny\Lenny 4.jpg,yolo(conf=0.75),0.751,287,651,666,1265,268,620,685,1296
penguins_data\Lenny\Lenny 5.jpg,belly\Lenny\Lenny 5.jpg,yolo(conf=0.32),0.320,262,416,521,942,249,390,534,968
penguins_data\Lenny\Lenny 6.jpg,belly\Lenny\Lenny 6.jpg,no_detection_fallback,0.000,,,,,70,367,631,1176
penguins_data\Lenny\Lenny 7.jpg,belly\Lenny\Lenny 7.jpg,yolo(conf=0.64),0.643,300,459,802,1264,275,419,827,1304
penguins_data\Lenny\Lenny 8.jpg,belly\Lenny\Lenny 8.jpg,no_detection_fallback,0.000,,,,,112,373,1008,1194
penguins_data\Lenny\Lenny 9.jpg,belly\Lenny\Lenny 9.jpg,yolo(conf=0.80),0.797,149,332,518,891,131,304,536,919
penguins_data\Lizzie\IMG_3001.jpeg,belly\Lizzie\IMG_3001.jpeg,yolo(conf=0.69),0.690,39,373,561,1215,13,331,587,1257
penguins_data\Lizzie\IMG_3002.jpeg,belly\Lizzie\IMG_3002.jpeg,yolo(conf=0.75),0.754,2,388,552,1249,0,345,580,1292
penguins_data\Lizzie\IMG_3003.jpeg,belly\Lizzie\IMG_3003.jpeg,yolo(conf=0.73),0.729,173,670,736,1547,145,626,764,1591
penguins_data\Lizzie\IMG_3004.jpeg,belly\Lizzie\IMG_3004.jpeg,yolo(conf=0.82),0.818,142,409,677,1177,115,371,704,1215
penguins_data\Lizzie\IMG_3005.jpeg,belly\Lizzie\IMG_3005.jpeg,yolo(conf=0.70),0.700,224,309,836,850,193,282,867,877
penguins_data\Lizzie\IMG_3006.jpeg,belly\Lizzie\IMG_3006.jpeg,yolo(conf=0.56),0.561,0,0,495,746,0,0,520,783
penguins_data\Lizzie\IMG_3007.jpeg,belly\Lizzie\IMG_3007.jpeg,yolo(conf=0.46),0.465,178,422,794,1141,147,386,825,1177
penguins_data\Lizzie\IMG_3008.jpeg,belly\Lizzie\IMG_3008.jpeg,yolo(conf=0.81),0.808,92,434,699,1056,62,403,729,1087
penguins_data\Lizzie\IMG_3009.jpeg,belly\Lizzie\IMG_3009.jpeg,yolo(conf=0.49),0.491,168,445,828,1154,135,410,861,1165
penguins_data\Lizzie\IMG_3010.jpeg,belly\Lizzie\IMG_3010.jpeg,no_detection_fallback,0.000,,,,,131,212,1187,679
penguins_data\Lizzie\Lizzie1.jpg,belly\Lizzie\Lizzie1.jpg,yolo(conf=0.79),0.786,299,446,677,923,280,422,696,947
penguins_data\Lizzie\Lizzie2.jpg,belly\Lizzie\Lizzie2.jpg,yolo(conf=0.72),0.718,190,406,637,1181,168,367,659,1220
penguins_data\Lizzie\Lizzie3.jpg,belly\Lizzie\Lizzie3.jpg,no_detection_fallback,0.000,,,,,105,305,949,978
penguins_data\Lizzie\Lizzie4.jpg,belly\Lizzie\Lizzie4.jpg,yolo(conf=0.73),0.735,36,190,255,541,25,172,266,559
penguins_data\Lord\Lord1.jpg,belly\Lord\Lord1.jpg,yolo(conf=0.64),0.645,86,288,597,963,60,254,623,997
penguins_data\Lord\Lord2.jpg,belly\Lord\Lord2.jpg,yolo(conf=0.83),0.832,129,337,614,1207,105,293,638,1251
penguins_data\Lord\Lord3.jpg,belly\Lord\Lord3.jpg,yolo(conf=0.72),0.715,37,252,498,989,14,215,521,1026
penguins_data\Lucy\IMG_4319 copy.jpeg,belly\Lucy\IMG_4319 copy.jpeg,yolo(conf=0.45),0.451,0,180,550,735,0,152,578,763
penguins_data\Lucy\IMG_4320 copy.jpeg,belly\Lucy\IMG_4320 copy.jpeg,yolo(conf=0.56),0.565,241,211,780,635,214,190,807,656
penguins_data\Lucy\IMG_4321 copy.jpeg,belly\Lucy\IMG_4321 copy.jpeg,yolo(conf=0.60),0.598,236,355,635,802,216,333,655,824
penguins_data\Lucy\IMG_4337 copy.jpeg,belly\Lucy\IMG_4337 copy.jpeg,no_detection_fallback,0.000,,,,,45,158,406,508
penguins_data\Lucy\IMG_4338 copy.jpeg,belly\Lucy\IMG_4338 copy.jpeg,no_detection_fallback,0.000,,,,,42,164,382,524
penguins_data\Lucy\IMG_4339 copy.jpeg,belly\Lucy\IMG_4339 copy.jpeg,no_detection_fallback,0.000,,,,,45,163,408,521
penguins_data\Lucy\IMG_4340 copy.jpeg,belly\Lucy\IMG_4340 copy.jpeg,no_detection_fallback,0.000,,,,,45,169,410,543
penguins_data\Lucy\IMG_4365 copy.jpeg,belly\Lucy\IMG_4365 copy.jpeg,yolo(conf=0.64),0.636,105,105,307,519,95,84,307,526
penguins_data\Lucy\IMG_4366 copy.jpeg,belly\Lucy\IMG_4366 copy.jpeg,yolo(conf=0.63),0.627,76,107,268,427,66,91,278,443
penguins_data\Lucy\IMG_4367 copy.jpeg,belly\Lucy\IMG_4367 copy.jpeg,yolo(conf=0.44),0.435,113,52,337,395,102,35,337,411
penguins_data\Lucy\IMG_4372 copy.jpeg,belly\Lucy\IMG_4372 copy.jpeg,yolo(conf=0.57),0.568,165,385,726,1195,137,345,754,1235
penguins_data\Lucy\IMG_4378 copy.jpeg,belly\Lucy\IMG_4378 copy.jpeg,no_detection_fallback,0.000,,,,,107,591,967,1892
penguins_data\Lucy\IMG_4381 copy.jpeg,belly\Lucy\IMG_4381 copy.jpeg,no_detection_fallback,0.000,,,,,65,278,588,891
penguins_data\Lucy\IMG_4382 copy.jpeg,belly\Lucy\IMG_4382 copy.jpeg,yolo(conf=0.66),0.656,125,255,499,771,106,229,499,797
penguins_data\Lucy\IMG_4383 copy.jpeg,belly\Lucy\IMG_4383 copy.jpeg,yolo(conf=0.55),0.551,132,229,466,745,115,203,466,771
penguins_data\Lucy\IMG_4390 copy.jpeg,belly\Lucy\IMG_4390 copy.jpeg,yolo(conf=0.58),0.582,179,310,472,1010,164,275,472,1045
penguins_data\Lucy\Lucy1.jpg,belly\Lucy\Lucy1.jpg,yolo(conf=0.85),0.851,226,266,636,959,206,231,656,994
penguins_data\Luke\IMGP0491.JPG,belly\Luke\IMGP0491.JPG,yolo(conf=0.70),0.699,137,217,443,670,122,194,458,693
penguins_data\Luke\IMGP0492.JPG,belly\Luke\IMGP0492.JPG,yolo(conf=0.78),0.778,112,277,462,747,94,253,480,771
penguins_data\Luke\IMGP0493.JPG,belly\Luke\IMGP0493.JPG,yolo(conf=0.35),0.352,605,34,1118,794,579,0,1118,832
penguins_data\Luke\Luke1.jpg,belly\Luke\Luke1.jpg,yolo(conf=0.68),0.678,332,480,729,1085,312,450,749,1115
penguins_data\Luke\Luke2.jpg,belly\Luke\Luke2.jpg,yolo(conf=0.42),0.422,321,345,656,752,304,325,673,772
penguins_data\Luke\Luke3.jpg,belly\Luke\Luke3.jpg,yolo(conf=0.66),0.661,264,334,535,734,250,314,549,754
penguins_data\Luke\Luke4.jpg,belly\Luke\Luke4.jpg,yolo(conf=0.83),0.829,389,610,975,1339,360,574,1004,1375
penguins_data\Luke\Luke5.jpg,belly\Luke\Luke5.jpg,yolo(conf=0.80),0.799,338,568,797,1297,315,532,820,1333
penguins_data\Luke\Luke6.jpg,belly\Luke\Luke6.jpg,no_detection_fallback,0.000,,,,,119,379,1072,1215
penguins_data\Luke\Luke7.jpg,belly\Luke\Luke7.jpg,yolo(conf=0.74),0.745,118,252,428,732,102,228,444,756
penguins_data\Luke\Luke8.jpg,belly\Luke\Luke8.jpg,yolo(conf=0.90),0.898,410,480,903,1207,385,444,928,1243
penguins_data\Luke\Luke9.jpg,belly\Luke\Luke9.jpg,yolo(conf=0.69),0.691,305,505,744,1185,283,471,766,1219
penguins_data\Marley\IMG_0064_box2.jpg,belly\Marley\IMG_0064_box2.jpg,yolo(conf=0.46),0.458,73,169,372,553,58,150,387,571
penguins_data\Marley\Marley 1.jpg,belly\Marley\Marley 1.jpg,yolo(conf=0.68),0.679,288,625,871,1455,259,583,900,1497
penguins_data\Marley\Marley 2.jpg,belly\Marley\Marley 2.jpg,yolo(conf=0.48),0.475,454,692,883,1297,433,662,904,1327
penguins_data\Marley\Marley 3.jpg,belly\Marley\Marley 3.jpg,yolo(conf=0.75),0.749,323,721,808,1200,299,697,832,1224
penguins_data\McVitie\DSC_2450.jpeg,belly\McVitie\DSC_2450.jpeg,yolo(conf=0.61),0.609,493,528,1084,2064,463,451,1084,2141
penguins_data\McVitie\DSC_2452.jpeg,belly\McVitie\DSC_2452.jpeg,yolo(conf=0.49),0.488,249,457,922,1748,215,392,956,1813
penguins_data\McVitie\DSC_2453.jpeg,belly\McVitie\DSC_2453.jpeg,yolo(conf=0.65),0.653,337,441,993,1756,304,375,1026,1822
penguins_data\McVitie\DSC_2454.jpeg,belly\McVitie\DSC_2454.jpeg,yolo(conf=0.61),0.611,335,561,1071,2010,298,489,1108,2082
penguins_data\McVitie\DSC_2455.jpeg,belly\McVitie\DSC_2455.jpeg,yolo(conf=0.65),0.649,238,620,1055,2212,197,540,1096,2292
penguins_data\McVitie\DSC_2456.jpeg,belly\McVitie\DSC_2456.jpeg,yolo(conf=0.63),0.634,131,348,748,1420,100,294,779,1474
penguins_data\McVitie\DSC_2457.jpeg,belly\McVitie\DSC_2457.jpeg,yolo(conf=0.60),0.597,180,419,780,1540,150,363,810,1596
penguins_data\McVitie\DSC_2508.jpeg,belly\McVitie\DSC_2508.jpeg,yolo(conf=0.75),0.749,118,522,784,1800,85,458,817,1864
penguins_data\McVitie\DSC_2509.jpeg,belly\McVitie\DSC_2509.jpeg,yolo(conf=0.77),0.770,117,528,978,2027,74,453,1008,2102
penguins_data\McVitie\DSC_2510.jpeg,belly\McVitie\DSC_2510.jpeg,yolo(conf=0.74),0.744,199,539,959,1974,161,467,997,2046
penguins_data\McVitie\DSC_2511.jpeg,belly\McVitie\DSC_2511.jpeg,no_detection_fallback,0.000,,,,,118,282,1062,904
penguins_data\McVitie\DSC_2512.jpeg,belly\McVitie\DSC_2512.jpeg,yolo(conf=0.53),0.528,131,278,515,1144,112,235,534,1187
penguins_data\McVitie\DSC_2513.jpeg,belly\McVitie\DSC_2513.jpeg,no_detection_fallback,0.000,,,,,148,417,1332,1336
penguins_data\McVitie\IMG_0433_box1.jpg,belly\McVitie\IMG_0433_box1.jpg,yolo(conf=0.65),0.650,312,225,738,1051,291,184,759,1092
penguins_data\McVitie\IMG_0533_box2.jpg,belly\McVitie\IMG_0533_box2.jpg,yolo(conf=0.64),0.636,100,105,258,441,92,88,266,458
penguins_data\McVitie\IMG_0831_box5.jpg,belly\McVitie\IMG_0831_box5.jpg,yolo(conf=0.50),0.505,117,165,357,602,105,143,369,624
penguins_data\McVitie\IMG_0833_box5.jpg,belly\McVitie\IMG_0833_box5.jpg,yolo(conf=0.58),0.584,40,148,258,582,29,126,269,604
penguins_data\McVitie\IMG_0834_box5.jpg,belly\McVitie\IMG_0834_box5.jpg,yolo(conf=0.53),0.532,164,124,380,602,153,100,391,626
penguins_data\McVitie\IMG_0839_box5.jpg,belly\McVitie\IMG_0839_box5.jpg,yolo(conf=0.74),0.744,199,435,537,1085,182,403,554,1117
penguins_data\McVitie\IMG_0842_box3.jpg,belly\McVitie\IMG_0842_box3.jpg,yolo(conf=0.52),0.520,0,293,398,1057,0,255,405,1095
penguins_data\McVitie\IMG_1390_box1.jpg,belly\McVitie\IMG_1390_box1.jpg,no_detection_fallback,0.000,,,,,63,308,571,987
penguins_data\McVitie\IMG_1393_box2.jpg,belly\McVitie\IMG_1393_box2.jpg,no_detection_fallback,0.000,,,,,45,316,407,1012
penguins_data\McVitie\IMG_1394_box2.jpg,belly\McVitie\IMG_1394_box2.jpg,no_detection_fallback,0.000,,,,,42,321,382,1028
penguins_data\McVitie\IMG_1395_box3.jpg,belly\McVitie\IMG_1395_box3.jpg,no_detection_fallback,0.000,,,,,42,314,382,1007
penguins_data\McVitie\IMG_1398_box3.jpg,belly\McVitie\IMG_1398_box3.jpg,no_detection_fallback,0.000,,,,,48,292,434,935
penguins_data\McVitie\IMG_1485_box1.jpg,belly\McVitie\IMG_1485_box1.jpg,yolo(conf=0.74),0.737,453,449,1277,1771,412,383,1318,1837
penguins_data\McVitie\IMG_1570_box5.jpg,belly\McVitie\IMG_1570_box5.jpg,no_detection_fallback,0.000,,,,,24,100,219,320
penguins_data\McVitie\IMG_1572_box1.jpg,belly\McVitie\IMG_1572_box1.jpg,yolo(conf=0.32),0.316,22,192,192,597,14,172,200,617
penguins_data\McVitie\IMG_1573_box2.jpg,belly\McVitie\IMG_1573_box2.jpg,yolo(conf=0.36),0.358,66,148,312,662,54,122,324,688
penguins_data\McVitie\IMG_1608_box4.jpg,belly\McVitie\IMG_1608_box4.jpg,yolo(conf=0.40),0.403,51,126,205,497,43,107,213,516
penguins_data\McVitie\IMG_1710_box1.jpg,belly\McVitie\IMG_1710_box1.jpg,yolo(conf=0.33),0.329,518,391,1216,1565,483,332,1251,1624
penguins_data\McVitie\IMG_1751_box1.jpg,belly\McVitie\IMG_1751_box1.jpg,yolo(conf=0.51),0.510,6,128,170,473,0,111,178,490
penguins_data\McVitie\IMG_1752_box3.jpg,belly\McVitie\IMG_1752_box3.jpg,yolo(conf=0.61),0.606,129,128,333,550,119,107,343,571
penguins_data\McVitie\IMG_1754_box3.jpg,belly\McVitie\IMG_1754_box3.jpg,yolo(conf=0.66),0.660,144,139,359,595,133,116,370,618
penguins_data\McVitie\IMG_1755_box3.jpg,belly\McVitie\IMG_1755_box3.jpg,yolo(conf=0.67),0.672,158,228,467,777,143,201,482,804
penguins_data\McVitie\IMG_1757_box3.jpg,belly\McVitie\IMG_1757_box3.jpg,yolo(conf=0.68),0.684,145,250,469,868,129,219,485,899
penguins_data\McVitie\IMG_1758_box2.jpg,belly\McVitie\IMG_1758_box2.jpg,yolo(conf=0.57),0.569,89,255,487,949,69,220,507,984
penguins_data\McVitie\IMG_1759_box3.jpg,belly\McVitie\IMG_1759_box3.jpg,yolo(conf=0.60),0.600,234,249,642,1025,214,210,662,1033
penguins_data\McVitie\IMG_1760_box2.jpg,belly\McVitie\IMG_1760_box2.jpg,yolo(conf=0.58),0.582,320,278,764,1099,298,237,786,1108
