source_path,output_path,status,confidence,det_left,det_top,det_right,det_bottom,crop_left,crop_top,crop_right,crop_bottom
penguins_dataset_split_body\train\Dragon\IMG_4328 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4328 copy.jpeg,yolo(conf=0.80),0.803,74,264,428,800,56,237,446,827
penguins_dataset_split_body\train\Dragon\IMG_4333 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4333 copy.jpeg,yolo(conf=0.79),0.790,52,128,218,400,44,114,226,414
penguins_dataset_split_body\train\Dragon\IMG_4335 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4335 copy.jpeg,yolo(conf=0.65),0.648,390,377,888,902,365,351,913,928
penguins_dataset_split_body\train\Dragon\IMG_4336 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4336 copy.jpeg,yolo(conf=0.31),0.305,213,389,806,754,183,371,836,772
penguins_dataset_split_body\train\Dragon\IMG_4384 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4384 copy.jpeg,yolo(conf=0.80),0.803,79,391,511,969,57,362,533,998
penguins_dataset_split_body\train\Dragon\IMG_4385 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4385 copy.jpeg,yolo(conf=0.64),0.641,37,189,485,765,15,160,507,794
penguins_dataset_split_body\train\Dragon\IMG_4387 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4387 copy.jpeg,yolo(conf=0.74),0.742,29,442,481,1106,6,409,504,1139
penguins_dataset_split_body\train\Dragon\IMG_4388 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4388 copy.jpeg,yolo(conf=0.42),0.415,17,362,464,1002,0,330,486,1034
penguins_dataset_split_body\train\Dragon\IMG_4398 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4398 copy.jpeg,yolo(conf=0.58),0.583,58,202,318,756,45,174,331,784
penguins_dataset_split_body\train\Dragon\IMG_4399 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4399 copy.jpeg,yolo(conf=0.79),0.789,66,217,336,738,52,191,350,764
penguins_dataset_split_body\train\Dragon\IMG_4400 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4400 copy.jpeg,yolo(conf=0.52),0.519,102,1,407,373,87,0,422,392
penguins_dataset_split_body\train\Dragon\IMG_4402 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4402 copy.jpeg,yolo(conf=0.44),0.440,38,58,398,430,20,39,398,449
penguins_dataset_split_body\train\Dragon\IMG_4403 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4403 copy.jpeg,yolo(conf=0.50),0.495,38,82,397,445,20,64,415,463
penguins_dataset_split_body\train\Dragon\IMG_4404 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4404 copy.jpeg,yolo(conf=0.61),0.608,65,70,360,445,50,51,375,464
penguins_dataset_split_body\train\Dragon\IMG_4405 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4405 copy.jpeg,yolo(conf=0.67),0.666,72,53,300,438,61,34,311,457
penguins_dataset_split_body\train\Dragon\IMG_4407 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4407 copy.jpeg,yolo(conf=0.63),0.628,85,103,287,445,75,86,297,462
penguins_dataset_split_body\train\Dragon\IMG_4408 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4408 copy.jpeg,yolo(conf=0.64),0.636,95,127,268,370,86,115,277,382
penguins_dataset_split_body\train\Dragon\IMG_4409 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4409 copy.jpeg,yolo(conf=0.68),0.684,77,161,323,540,65,142,335,559
penguins_dataset_split_body\train\Dragon\IMG_4410 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4410 copy.jpeg,yolo(conf=0.69),0.686,116,97,321,469,106,78,331,488
penguins_dataset_split_body\train\Dragon\IMG_4414 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4414 copy.jpeg,yolo(conf=0.71),0.715,49,127,326,453,35,111,340,469
penguins_dataset_split_body\train\Dragon\IMG_4415 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4415 copy.jpeg,yolo(conf=0.68),0.679,50,202,299,602,38,182,311,622
penguins_dataset_split_body\train\Dragon\IMG_4417 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4417 copy.jpeg,yolo(conf=0.70),0.704,0,104,206,396,0,89,216,411
penguins_dataset_split_body\train\Dragon\IMG_4418 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4418 copy.jpeg,yolo(conf=0.70),0.698,67,180,314,584,55,160,326,604
penguins_dataset_split_body\train\Dragon\IMG_4419 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4419 copy.jpeg,yolo(conf=0.71),0.715,52,79,347,494,37,58,362,515
penguins_dataset_split_body\train\Dragon\IMG_4420 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4420 copy.jpeg,yolo(conf=0.67),0.667,77,65,404,477,61,44,420,498
penguins_dataset_split_body\train\Dragon\IMG_4421 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4421 copy.jpeg,yolo(conf=0.51),0.508,58,35,432,447,39,14,451,468
penguins_dataset_split_body\train\Dragon\IMG_4422 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4422 copy.jpeg,yolo(conf=0.57),0.566,30,69,373,408,13,52,390,425
penguins_dataset_split_body\train\Dragon\IMG_4423 copy.jpeg,penguins_dataset_split_belly\train\Dragon\IMG_4423 copy.jpeg,yolo(conf=0.52),0.517,0,104,329,462,0,86,345,480
penguins_dataset_split_body\train\Egg\Egg4.jpg,penguins_dataset_split_belly\train\Egg\Egg4.jpg,yolo(conf=0.52),0.524,105,165,516,892,84,129,537,925
penguins_dataset_split_body\train\Egg\Egg5.jpg,penguins_dataset_split_belly\train\Egg\Egg5.jpg,no_detection_fallback,0.000,,,,,92,380,828,1218
penguins_dataset_split_body\train\Egg\IMG_2949.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2949.jpeg,yolo(conf=0.57),0.575,551,205,1316,1534,513,139,1354,1600
penguins_dataset_split_body\train\Egg\IMG_2950.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2950.jpeg,yolo(conf=0.54),0.542,514,196,1295,1498,475,131,1334,1563
penguins_dataset_split_body\train\Egg\IMG_2951.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2951.jpeg,yolo(conf=0.69),0.690,207,821,1418,2664,146,729,1479,2749
penguins_dataset_split_body\train\Egg\IMG_2952.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2952.jpeg,yolo(conf=0.64),0.641,180,711,1252,2545,126,619,1306,2637
penguins_dataset_split_body\train\Egg\IMG_2953.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2953.jpeg,yolo(conf=0.69),0.695,368,460,1291,2170,322,374,1337,2256
penguins_dataset_split_body\train\Egg\IMG_2954.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2954.jpeg,yolo(conf=0.54),0.540,568,82,1747,1764,509,0,1767,1848
penguins_dataset_split_body\train\Egg\IMG_2956.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2956.jpeg,yolo(conf=0.61),0.605,151,778,1125,2381,102,698,1174,2461
penguins_dataset_split_body\train\Egg\IMG_2959.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2959.jpeg,yolo(conf=0.68),0.679,343,566,1297,2476,295,470,1345,2572
penguins_dataset_split_body\train\Egg\IMG_2960.jpeg,penguins_dataset_split_belly\train\Egg\IMG_2960.jpeg,yolo(conf=0.56),0.559,355,292,1454,2245,300,194,1509,2343
penguins_dataset_split_body\train\Ellis\DSC_2702.jpeg,penguins_dataset_split_belly\train\Ellis\DSC_2702.jpeg,yolo(conf=0.77),0.767,295,417,789,1319,270,372,814,1364
penguins_dataset_split_body\train\Ellis\DSC_2703.jpeg,penguins_dataset_split_belly\train\Ellis\DSC_2703.jpeg,yolo(conf=0.69),0.688,188,442,726,1373,161,395,753,1420
penguins_dataset_split_body\train\Ellis\DSC_2704.jpeg,penguins_dataset_split_belly\train\Ellis\DSC_2704.jpeg,yolo(conf=0.46),0.461,781,530,1233,1516,758,481,1245,1565
penguins_dataset_split_body\train\Ellis\Ellis10.jpg,penguins_dataset_split_belly\train\Ellis\Ellis10.jpg,no_detection_fallback,0.000,,,,,55,85,499,274
penguins_dataset_split_body\train\Ellis\Ellis13.jpg,penguins_dataset_split_belly\train\Ellis\Ellis13.jpg,yolo(conf=0.74),0.744,332,624,705,1252,313,593,724,1283
penguins_dataset_split_body\train\Ellis\Ellis14.jpg,penguins_dataset_split_belly\train\Ellis\Ellis14.jpg,yolo(conf=0.54),0.542,303,476,619,937,287,453,635,960
penguins_dataset_split_body\train\Ellis\Ellis15.jpg,penguins_dataset_split_belly\train\Ellis\Ellis15.jpg,yolo(conf=0.28),0.283,206,359,660,935,183,330,683,964
penguins_dataset_split_body\train\Ellis\Ellis17.jpg,penguins_dataset_split_belly\train\Ellis\Ellis17.jpg,yolo(conf=0.58),0.584,356,527,863,1066,331,500,888,1066
penguins_dataset_split_body\train\Ellis\Ellis2.jpg,penguins_dataset_split_belly\train\Ellis\Ellis2.jpg,yolo(conf=0.81),0.815,205,455,542,1028,188,426,559,1057
penguins_dataset_split_body\train\Ellis\Ellis3.jpg,penguins_dataset_split_belly\train\Ellis\Ellis3.jpg,yolo(conf=0.82),0.819,105,156,303,478,95,140,313,494
penguins_dataset_split_body\train\Ellis\Ellis4.jpg,penguins_dataset_split_belly\train\Ellis\Ellis4.jpg,yolo(conf=0.77),0.770,173,293,469,741,158,271,484,763
penguins_dataset_split_body\train\Ellis\Ellis5.jpg,penguins_dataset_split_belly\train\Ellis\Ellis5.jpg,yolo(conf=0.64),0.640,272,321,545,690,258,303,559,708
penguins_dataset_split_body\train\Ellis\Ellis6.jpg,penguins_dataset_split_belly\train\Ellis\Ellis6.jpg,no_detection_fallback,0.000,,,,,118,392,1070,1256
penguins_dataset_split_body\train\Ellis\Ellis7.jpg,penguins_dataset_split_belly\train\Ellis\Ellis7.jpg,yolo(conf=0.26),0.263,265,971,621,1346,247,952,639,1365
penguins_dataset_split_body\train\Ellis\Ellis8.jpg,penguins_dataset_split_belly\train\Ellis\Ellis8.jpg,no_detection_fallback,0.000,,,,,121,397,1089,1271
penguins_dataset_split_body\train\Ernest\DSC_2525.jpeg,penguins_dataset_split_belly\train\Ernest\DSC_2525.jpeg,yolo(conf=0.74),0.736,126,260,555,1058,105,220,576,1098
penguins_dataset_split_body\train\Ernest\DSC_2527.jpeg,penguins_dataset_split_belly\train\Ernest\DSC_2527.jpeg,yolo(conf=0.75),0.753,86,310,487,1077,66,272,507,1115
penguins_dataset_split_body\train\Ernest\DSC_2529.jpeg,penguins_dataset_split_belly\train\Ernest\DSC_2529.jpeg,yolo(conf=0.66),0.663,120,411,543,1184,99,372,564,1223
penguins_dataset_split_body\train\Ernest\DSC_2530.jpeg,penguins_dataset_split_belly\train\Ernest\DSC_2530.jpeg,yolo(conf=0.65),0.655,76,318,481,1042,56,282,501,1078
penguins_dataset_split_body\train\Ernest\Ernest1.jpg,penguins_dataset_split_belly\train\Ernest\Ernest1.jpg,no_detection_fallback,0.000,,,,,75,284,676,911
penguins_dataset_split_body\train\Ernest\IMG_0375_box1.jpg,penguins_dataset_split_belly\train\Ernest\IMG_0375_box1.jpg,yolo(conf=0.44),0.444,21,0,301,366,7,0,315,384
penguins_dataset_split_body\train\Ernest\IMG_0376_box1.jpg,penguins_dataset_split_belly\train\Ernest\IMG_0376_box1.jpg,yolo(conf=0.50),0.497,0,0,317,461,0,0,333,484
penguins_dataset_split_body\train\Ernest\IMG_0997_box2.jpg,penguins_dataset_split_belly\train\Ernest\IMG_0997_box2.jpg,yolo(conf=0.52),0.515,4,91,239,473,0,72,251,492
penguins_dataset_split_body\train\Ernest\IMG_0998_box3.jpg,penguins_dataset_split_belly\train\Ernest\IMG_0998_box3.jpg,yolo(conf=0.29),0.290,33,114,206,465,24,96,215,483
penguins_dataset_split_body\train\Ernest\IMG_1036_box1.jpg,penguins_dataset_split_belly\train\Ernest\IMG_1036_box1.jpg,no_detection_fallback,0.000,,,,,28,132,252,424
penguins_dataset_split_body\train\Ernest\IMG_3331_box1.jpg,penguins_dataset_split_belly\train\Ernest\IMG_3331_box1.jpg,yolo(conf=0.41),0.415,225,236,718,1020,200,197,743,1059
penguins_dataset_split_body\train\Ernest\IMG_3332_box2.jpg,penguins_dataset_split_belly\train\Ernest\IMG_3332_box2.jpg,no_detection_fallback,0.000,,,,,53,181,481,581
penguins_dataset_split_body\train\Ernest\IMG_3333_box1.jpg,penguins_dataset_split_belly\train\Ernest\IMG_3333_box1.jpg,yolo(conf=0.54),0.542,88,288,660,1192,59,243,689,1192
penguins_dataset_split_body\train\Gonzo\Gonzo1.jpg,penguins_dataset_split_belly\train\Gonzo\Gonzo1.jpg,no_detection_fallback,0.000,,,,,73,373,657,1193
penguins_dataset_split_body\train\Gonzo\Gonzo4.jpg,penguins_dataset_split_belly\train\Gonzo\Gonzo4.jpg,yolo(conf=0.77),0.768,146,541,697,1299,118,503,725,1337
penguins_dataset_split_body\train\Gonzo\Gonzo5.jpg,penguins_dataset_split_belly\train\Gonzo\Gonzo5.jpg,no_detection_fallback,0.000,,,,,11,218,102,697
penguins_dataset_split_body\train\Gonzo\IMG_0030_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0030_box1.jpg,yolo(conf=0.75),0.747,53,140,253,487,43,123,263,504
penguins_dataset_split_body\train\Gonzo\IMG_0199_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0199_box1.jpg,yolo(conf=0.66),0.659,27,115,180,488,19,96,188,507
penguins_dataset_split_body\train\Gonzo\IMG_0201_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0201_box1.jpg,no_detection_fallback,0.000,,,,,39,153,356,492
penguins_dataset_split_body\train\Gonzo\IMG_0202_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0202_box2.jpg,yolo(conf=0.58),0.578,0,159,195,582,0,138,205,603
penguins_dataset_split_body\train\Gonzo\IMG_0259_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0259_box1.jpg,yolo(conf=0.57),0.572,67,244,434,834,49,214,452,864
penguins_dataset_split_body\train\Gonzo\IMG_0266_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0266_box1.jpg,yolo(conf=0.66),0.657,31,246,418,1127,12,202,437,1171
penguins_dataset_split_body\train\Gonzo\IMG_0278_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0278_box1.jpg,yolo(conf=0.56),0.556,164,152,416,649,151,127,429,674
penguins_dataset_split_body\train\Gonzo\IMG_0319_box4.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0319_box4.jpg,yolo(conf=0.66),0.657,62,175,421,712,44,148,439,739
penguins_dataset_split_body\train\Gonzo\IMG_0323_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0323_box1.jpg,yolo(conf=0.70),0.705,711,185,1300,990,682,145,1329,1030
penguins_dataset_split_body\train\Gonzo\IMG_0462_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0462_box1.jpg,yolo(conf=0.49),0.487,0,0,200,342,0,0,210,359
penguins_dataset_split_body\train\Gonzo\IMG_0470_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0470_box1.jpg,yolo(conf=0.64),0.642,25,213,377,813,7,183,395,831
penguins_dataset_split_body\train\Gonzo\IMG_0475_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0475_box1.jpg,yolo(conf=0.55),0.552,46,15,291,413,34,0,303,433
penguins_dataset_split_body\train\Gonzo\IMG_0512_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0512_box2.jpg,no_detection_fallback,0.000,,,,,19,47,178,152
penguins_dataset_split_body\train\Gonzo\IMG_0513_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0513_box2.jpg,yolo(conf=0.42),0.424,24,7,346,410,8,0,362,430
penguins_dataset_split_body\train\Gonzo\IMG_0515_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0515_box1.jpg,yolo(conf=0.61),0.607,84,185,449,706,66,159,464,732
penguins_dataset_split_body\train\Gonzo\IMG_0516_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0516_box2.jpg,yolo(conf=0.50),0.500,26,0,353,401,10,0,369,421
penguins_dataset_split_body\train\Gonzo\IMG_0658_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0658_box1.jpg,no_detection_fallback,0.000,,,,,77,133,694,425
penguins_dataset_split_body\train\Gonzo\IMG_0897_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0897_box2.jpg,yolo(conf=0.52),0.524,78,8,286,436,68,0,286,457
penguins_dataset_split_body\train\Gonzo\IMG_0898_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0898_box2.jpg,yolo(conf=0.45),0.449,24,9,278,441,11,0,278,463
penguins_dataset_split_body\train\Gonzo\IMG_0899_box3.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0899_box3.jpg,yolo(conf=0.36),0.359,25,0,240,393,14,0,240,413
penguins_dataset_split_body\train\Gonzo\IMG_0908_box3.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0908_box3.jpg,yolo(conf=0.49),0.495,32,135,236,547,22,114,236,568
penguins_dataset_split_body\train\Gonzo\IMG_0910_box3.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0910_box3.jpg,yolo(conf=0.61),0.611,46,117,268,545,35,96,268,566
penguins_dataset_split_body\train\Gonzo\IMG_0911_box3.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0911_box3.jpg,yolo(conf=0.65),0.649,48,109,262,534,37,88,262,555
penguins_dataset_split_body\train\Gonzo\IMG_0962_box4.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_0962_box4.jpg,no_detection_fallback,0.000,,,,,16,58,148,185
penguins_dataset_split_body\train\Gonzo\IMG_1476_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_1476_box1.jpg,yolo(conf=0.70),0.701,130,591,670,1987,103,521,697,2035
penguins_dataset_split_body\train\Gonzo\IMG_1571_box3.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_1571_box3.jpg,yolo(conf=0.28),0.278,9,175,198,631,0,152,207,654
penguins_dataset_split_body\train\Gonzo\IMG_1754_box2.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_1754_box2.jpg,yolo(conf=0.63),0.628,32,113,221,494,23,94,230,513
penguins_dataset_split_body\train\Gonzo\IMG_2012_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_2012_box1.jpg,yolo(conf=0.67),0.670,151,284,719,1079,123,244,747,1113
penguins_dataset_split_body\train\Gonzo\IMG_2988_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_2988_box1.jpg,yolo(conf=0.64),0.638,41,126,245,520,31,106,255,540
penguins_dataset_split_body\train\Gonzo\IMG_2990_box1.jpg,penguins_dataset_split_belly\train\Gonzo\IMG_2990_box1.jpg,yolo(conf=0.46),0.457,54,138,243,564,45,117,252,585
penguins_dataset_split_body\train\Gonzo\thumbnail_image001-3.jpg,penguins_dataset_split_belly\train\Gonzo\thumbnail_image001-3.jpg,yolo(conf=0.62),0.619,433,10,1315,1152,389,0,1359,1209
penguins_dataset_split_body\train\Gonzo\thumbnail_image003.jpg,penguins_dataset_split_belly\train\Gonzo\thumbnail_image003.jpg,yolo(conf=0.60),0.596,497,0,1334,1187,455,0,1376,1246
penguins_dataset_split_body\train\Gonzo\thumbnail_image004.jpg,penguins_dataset_split_belly\train\Gonzo\thumbnail_image004.jpg,yolo(conf=0.55),0.551,104,379,1262,1836,46,306,1320,1907
penguins_dataset_split_body\train\Greyjoy\DSC_2542.jpeg,penguins_dataset_split_belly\train\Greyjoy\DSC_2542.jpeg,yolo(conf=0.47),0.466,358,163,993,1493,326,97,1025,1559
penguins_dataset_split_body\train\Greyjoy\DSC_2543.jpeg,penguins_dataset_split_belly\train\Greyjoy\DSC_2543.jpeg,yolo(conf=0.43),0.434,315,193,960,1260,283,140,992,1313
penguins_dataset_split_body\train\Greyjoy\DSC_2544.jpeg,penguins_dataset_split_belly\train\Greyjoy\DSC_2544.jpeg,yolo(conf=0.44),0.436,256,171,914,1244,223,117,932,1298
penguins_dataset_split_body\train\Greyjoy\DSC_2547.jpeg,penguins_dataset_split_belly\train\Greyjoy\DSC_2547.jpeg,no_detection_fallback,0.000,,,,,109,432,984,1382
penguins_dataset_split_body\train\Greyjoy\DSC_2549.jpeg,penguins_dataset_split_belly\train\Greyjoy\DSC_2549.jpeg,yolo(conf=0.41),0.407,482,453,992,1566,456,397,1018,1587
penguins_dataset_split_body\train\Greyjoy\DSC_2551.jpeg,penguins_dataset_split_belly\train\Greyjoy\DSC_2551.jpeg,yolo(conf=0.48),0.477,315,320,1188,1601,271,256,1232,1665
penguins_dataset_split_body\train\Greyjoy\Greyjoy as chick.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy as chick.jpg,yolo(conf=0.82),0.818,296,545,778,1237,272,510,802,1272
penguins_dataset_split_body\train\Greyjoy\Greyjoy1.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy1.jpg,yolo(conf=0.78),0.784,184,387,510,944,168,359,526,972
penguins_dataset_split_body\train\Greyjoy\Greyjoy2.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy2.jpg,yolo(conf=0.49),0.487,194,185,504,710,178,159,520,736
penguins_dataset_split_body\train\Greyjoy\Greyjoy3.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy3.jpg,yolo(conf=0.68),0.679,119,172,627,872,94,137,652,907
penguins_dataset_split_body\train\Greyjoy\Greyjoy5.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy5.jpg,yolo(conf=0.60),0.598,282,132,655,752,263,101,674,783
penguins_dataset_split_body\train\Greyjoy\Greyjoy6.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy6.jpg,yolo(conf=0.50),0.497,221,0,625,458,201,0,645,481
penguins_dataset_split_body\train\Greyjoy\Greyjoy9.jpg,penguins_dataset_split_belly\train\Greyjoy\Greyjoy9.jpg,yolo(conf=0.68),0.683,258,423,547,823,244,403,561,843
penguins_dataset_split_body\train\Hanbury\Hanbury1.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury1.jpg,yolo(conf=0.46),0.458,87,190,469,781,68,160,488,811
penguins_dataset_split_body\train\Hanbury\Hanbury10.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury10.jpg,yolo(conf=0.81),0.814,106,456,593,1046,82,426,617,1076
penguins_dataset_split_body\train\Hanbury\Hanbury11.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury11.jpg,yolo(conf=0.46),0.460,96,322,565,778,73,299,588,778
penguins_dataset_split_body\train\Hanbury\Hanbury12.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury12.jpg,yolo(conf=0.77),0.766,99,363,448,886,82,337,465,912
penguins_dataset_split_body\train\Hanbury\Hanbury13.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury13.jpg,yolo(conf=0.93),0.928,84,490,520,1091,62,460,542,1121
penguins_dataset_split_body\train\Hanbury\Hanbury14.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury14.jpg,yolo(conf=0.64),0.638,0,240,340,702,0,217,357,725
penguins_dataset_split_body\train\Hanbury\Hanbury15.jpg,penguins_dataset_split_belly\train\Hanbury\Hanbury15.jpg,yolo(conf=0.83),0.833,163,551,540,814,144,538,559,816
